,Q19A1,Q21AA8,Q21CA2,Q21CB4,Q21CC1,Q21CC3
1918,3,3,3,3,4,3
1919,3,3,3,3,3,3
1920,2,3,2,1,5,1
1921,3,3,3,3,4,3
1922,3,3,3,3,3,3
1923,2,4,1,4,5,4
1924,3,5,3,2,5,4
1925,3,4,4,3,4,4
1926,4,4,5,3,4,4
1927,2,3,3,3,2,2
1928,3,3,3,3,4,3
1929,3,3,2,3,3,3
1930,3,3,2,3,3,3
1931,3,3,2,3,4,3
1932,3,3,2,3,4,3
1933,3,3,2,3,4,3
1934,3,3,3,3,4,3
1935,3,3,3,3,3,3
1936,3,3,2,3,4,3
1937,3,3,2,3,4,3
1938,3,3,2,3,3,3
1939,3,3,2,3,4,3
1940,3,3,2,3,3,3
1941,3,3,4,2,4,4
1942,3,3,3,3,4,3
1943,2,3,4,3,3,2
1944,3,3,4,3,3,3
1945,3,4,3,3,3,3
1946,2,3,4,3,2,3
1947,3,3,4,4,4,4
1948,2,3,3,3,3,3
1949,2,3,3,2,3,2
1950,2,3,2,3,2,3
1951,2,4,3,2,3,2
1952,2,4,4,2,3,2
1953,3,3,3,3,3,4
1954,2,3,2,2,3,2
1955,3,4,4,4,4,4
1956,3,4,2,3,3,2
1957,4,4,2,3,3,3
1958,3,2,3,4,5,3
1959,2,3,4,3,3,3
1960,4,4,3,4,4,4
1961,2,3,4,4,4,5
1962,3,3,4,1,2,2
1963,2,4,2,2,4,3
1964,2,4,4,4,4,4
1965,3,4,5,2,4,5
1966,4,2,3,4,4,3
1967,3,4,3,4,4,4
1968,3,5,4,1,4,1
1969,3,4,4,3,4,2
1970,3,3,4,1,1,1
1971,3,3,4,3,4,3
1972,3,4,4,4,3,3
1973,3,4,5,3,4,4
1974,3,3,5,2,3,3
1975,4,3,4,3,4,2
1976,3,4,4,4,5,5
1977,3,4,3,3,3,3
1978,3,3,4,1,3,1
1979,3,3,4,4,1,1
1980,2,3,2,1,1,1
1981,3,3,3,1,2,1
1982,4,3,4,4,1,1
1983,4,3,4,4,1,1
1984,3,3,1,1,1,1
1985,3,2,5,4,4,4
1986,3,3,3,3,4,4
1987,2,2,2,2,2,2
1988,2,3,1,2,2,2
1989,2,3,1,2,2,2
1990,2,2,2,1,1,1
1991,2,2,3,2,2,2
1992,2,3,3,2,1,1
1993,2,3,4,2,2,2
1994,2,3,3,1,2,1
1995,2,2,2,1,2,1
1996,2,3,3,1,1,2
1997,1,2,1,1,1,1
1998,2,4,3,4,3,3
1999,1,3,2,3,2,2
2000,2,3,2,3,3,3
2001,1,3,2,1,1,1
2002,2,2,3,4,3,3
2003,2,4,3,3,1,2
2004,3,3,3,2,2,2
2005,2,3,3,2,2,1
2006,1,3,4,1,3,4
2007,2,3,2,1,1,1
2008,1,1,2,2,1,1
2009,2,3,1,1,1,1
2010,2,2,2,1,3,2
2011,2,2,2,1,3,3
2012,2,2,2,1,1,2
2013,2,3,4,2,2,2
2014,2,2,2,2,3,2
2015,2,3,3,3,3,3
2016,2,3,3,3,3,2
2017,2,2,2,3,2,2
2018,2,3,2,1,1,2
2019,3,3,3,1,3,3
2020,3,3,3,4,4,3
2021,2,2,2,2,2,3
2022,2,3,4,2,2,3
2023,3,4,4,4,4,4
2024,2,2,3,3,3,2
2025,2,3,3,3,3,3
2026,2,2,3,3,2,2
2027,1,3,3,2,2,1
2028,3,3,4,4,3,4
2029,2,2,4,3,3,4
2030,2,4,3,4,3,3
2031,2,2,4,1,1,1
2032,2,3,4,2,2,1
2033,2,3,2,1,3,4
2034,2,3,1,1,1,1
2035,2,4,3,4,3,3
2036,3,4,4,1,2,2
2037,3,4,3,2,2,1
2038,2,3,3,4,4,4
2039,2,3,3,4,3,2
2040,3,3,2,3,3,2
2041,2,3,2,4,3,3
2042,2,3,1,1,2,1
2043,2,3,3,2,3,3
2044,2,3,2,4,3,2
2045,2,2,4,3,3,2
2046,2,2,2,3,2,3
2047,3,2,3,2,4,4
2048,2,2,2,1,2,2
2049,3,3,3,3,4,3
2050,2,3,3,3,3,2
2051,3,2,2,2,3,3
2052,3,3,4,2,3,2
2053,3,3,3,4,5,4
2054,2,3,3,4,4,3
2055,3,3,4,4,4,3
2056,2,4,3,2,2,2
2057,2,3,2,2,1,1
2058,2,3,3,3,3,4
2059,2,3,3,2,1,1
2060,2,3,4,2,3,4
2061,3,3,2,2,1,1
2062,2,3,4,1,3,2
2063,3,4,3,3,3,3
2064,3,2,3,3,3,2
2065,2,4,2,2,1,1
2066,3,3,3,2,3,3
2067,3,3,3,1,2,2
2068,3,3,3,3,3,3
2069,2,3,2,3,3,3
2070,3,4,4,4,4,4
2071,3,4,4,2,2,1
2072,2,3,3,2,3,3
2073,1,3,2,3,3,3
2074,1,3,2,1,1,1
2075,3,3,5,4,3,4
2076,2,3,3,1,3,3
2077,2,3,3,2,3,3
2078,3,3,2,3,4,3
2079,3,3,5,3,4,4
2080,2,4,4,3,3,4
2081,3,4,3,3,3,4
2082,2,4,4,3,3,4
2083,3,3,2,1,1,1
2084,2,3,4,3,2,3
2085,3,3,2,2,2,2
2086,2,3,1,1,1,1
2087,3,3,3,4,3,3
2088,3,3,3,4,3,3
2089,3,3,3,1,1,1
2090,2,3,1,1,1,1
2091,3,3,2,2,2,2
2092,3,3,3,3,2,2
2093,1,3,2,4,2,2
2094,3,3,3,2,3,3
2095,3,3,2,2,2,2
2096,3,3,2,2,2,2
2097,2,3,3,1,2,2
2098,2,3,1,2,2,1
2099,2,3,3,2,3,2
2100,2,3,1,1,3,2
2101,3,3,3,2,1,1
2102,3,3,3,1,1,1
2103,2,3,1,1,1,1
2104,2,3,2,2,3,2
2105,2,1,2,1,1,1
2106,2,3,1,2,2,3
2107,3,3,3,1,1,1
2108,2,3,2,1,1,1
2109,2,3,2,1,2,2
2110,1,3,3,2,1,1
2111,2,3,2,1,1,1
2112,2,3,2,2,1,2
2113,2,3,1,3,4,3
2114,1,2,3,2,2,3
2115,2,3,2,2,2,3
2116,2,3,2,3,2,3
2117,2,3,2,1,1,2
2118,3,3,2,3,2,3
2119,1,3,3,2,3,3
2120,2,3,1,1,1,1
2121,2,3,2,3,2,2
2122,2,3,1,2,2,1
2123,3,3,2,3,3,3
2124,2,3,1,1,1,1
2125,3,3,3,3,2,2
2126,3,3,1,1,1,1
2127,3,3,1,2,2,1
2128,2,3,4,1,3,3
2129,2,3,1,1,2,1
2130,2,3,4,2,2,1
2131,2,3,2,1,1,1
2132,3,3,1,1,1,1
2133,2,3,1,1,1,1
2134,2,3,1,1,1,1
2135,3,3,1,1,1,1
2136,3,3,1,1,1,1
2137,2,2,3,2,2,2
2138,2,3,3,1,3,2
2139,1,3,3,1,2,2
2140,3,3,2,1,1,1
2141,2,3,1,1,1,1
2142,2,3,1,1,1,1
2143,2,3,1,1,1,1
2144,3,3,1,1,1,1
2145,1,3,2,1,1,1
2146,2,3,2,1,1,2
2147,3,3,2,1,2,2
2148,3,3,2,3,2,3
2149,2,3,4,3,3,3
2150,2,3,1,2,2,1
2151,2,3,1,3,3,3
2152,1,3,1,1,1,1
2153,2,3,1,1,1,1
2154,2,3,1,1,1,1
2155,2,2,1,1,1,1
2156,2,3,2,1,1,1
2157,2,3,2,1,1,1
2158,1,3,1,1,2,2
2159,1,3,2,2,3,3
2160,2,3,3,2,2,3
2161,2,2,2,3,2,1
2162,2,4,2,3,2,2
2163,2,2,3,3,2,2
2164,2,3,1,1,1,1
2165,2,3,2,1,1,1
2166,1,3,1,1,1,1
2167,2,3,2,1,1,1
2168,3,3,4,2,2,2
2169,2,3,1,1,1,1
2170,1,3,3,3,3,3
2171,2,3,3,4,4,3
2172,1,2,2,1,2,2
2173,3,3,2,3,3,2
2174,3,3,2,3,2,3
2175,3,3,2,3,3,2
2176,3,3,3,2,2,3
2177,2,3,2,2,3,2
2178,3,3,4,3,3,3
2179,2,3,3,1,2,1
2180,2,3,2,3,3,2
2181,3,3,4,2,3,3
2182,1,1,3,2,2,2
2183,2,3,4,2,3,3
2184,2,3,1,1,2,1
2185,2,3,5,1,4,3
2186,1,3,4,1,2,3
2187,1,3,3,1,2,3
2188,1,1,1,1,1,1
2189,3,1,1,4,3,4
2190,1,1,4,1,2,1
2191,1,3,4,2,2,1
2192,1,3,4,2,2,3
2193,1,1,1,1,1,1
2194,2,3,3,1,2,2
2195,1,3,1,3,3,3
2196,1,3,2,1,3,2
2197,3,3,4,3,3,4
2198,2,3,2,3,3,3
2199,2,3,4,2,2,2
